video_id,v_pub_datetime,v_total_comments,v_year_views,v_month_views,v_week_views,v_day_views,v_likes,v_dislikes,v_duration,v_cr_click_like_7_days,v_cr_click_dislike_7_days,v_cr_click_vtop_7_days,v_cr_click_long_view_7_days,v_cr_click_comment_7_days,v_cr_click_like_30_days,v_cr_click_dislike_30_days,v_cr_click_vtop_30_days,v_cr_click_long_view_30_days,v_cr_click_comment_30_days,v_cr_click_like_1_days,v_cr_click_dislike_1_days,v_cr_click_vtop_1_days,v_cr_click_long_view_1_days,v_cr_click_comment_1_days,v_is_hidden,v_is_deleted,v_avg_watchtime_1_day,v_avg_watchtime_7_day,v_avg_watchtime_30_day,v_frac_avg_watchtime_1_day_duration,v_frac_avg_watchtime_7_day_duration,v_frac_avg_watchtime_30_day_duration,v_category_popularity_percent_7_days,v_category_popularity_percent_30_days,v_long_views_1_days,v_long_views_7_days,v_long_views_30_days,row_number,title,description,category_id,author_id
d818f9ef-1bdd-4e5f-8188-eb13dc5cbf6a,2022-05-21 21:39:29+03:00,0,6245,750,235,41,3,0,280.729,0.0,0.0,0.0,45.1063829787234,0.0,0.0,0.0,0.0,46.93333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,64.36585365853658,80.1404255319149,69.94133333333333,0.2292810990618589,0.2854725572773561,0.24914181767232219,2.8290454848918865,1.8859226057209837,0,106,352,1,Фиорентина - Ювентус. Обзор матча 21.05.2022,"Смотри лучший спортивный контент в одном месте!  Обзоры всех топовых матчей, лучшие аналитические программы и передачи в полном объеме теперь на нашем Rutube канале. Статистика матча:   Подписаться на канал: -Oe2w?sub_confirmation=1  Чтобы получать уведомления о новых видео, жмите на колокольчик. Больше видео с лучшими моментами матчей на нашем официальном сайте: /  Матч ТВ в соцсетях: ВКОНТАКТЕ:   TWITTER: ОДНОКЛАССНИКИ:  Скачивайте официальное приложение МАТЧ!: IOS: -store/id1051293689?mt=8 ANDROID: ;referrer=utm_source%3DMatchTVinVK  Фото анонса: Gabriele Maltinti / Stringer / Getty Images Sport / Gettyimages.ru",Спорт,47df7ce6-53b1-48b3-a6fa-c0d72f2f1f01
ed3f4c89-b1b0-46f5-bcbf-2d8e2832f663,2023-08-30 23:08:56+03:00,0,283,34,15,6,0,0,178.214,0.0,0.0,0.0,46.666666666666664,0.0,0.0,0.0,0.0,70.58823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0,0,94.16666666666667,95.33333333333333,117.67647058823529,0.528390960680231,0.5349373973612249,0.6603099116132026,3.0592843365173144,3.7085070338952315,0,7,24,1,Можно ли оставлять бассейн на зиму или НЕТ? Каркасный Бассейн INTEX. 3й год опыта,"Можно ли оставлять на зиму каркасный бассейн на даче или все же стоит начать подготовку бассейна к зиме, сливать или нет, чистить, как его правильно хранить при этом - все эти вопросы задает себе каждый дачник, имеющий на своем участке бассейн. Каркасный, надувной, большой или маленький, именитых брендов Интекс/Бествей - не имеет значения.  А вот видео, которое я снимаю зимой, стоя на замерзшем бассейне. Мы для себя сделали вывод - можно. Причем, не только можно, а нужно. Поясню почему. При каждом разборе каркасного бассейна в конце сезона, сборке в начале сезона материал, из которого изготовлен сам каркас, ровно как и сам резиновых кожух бассейна приходится расшатывать, теребить туда сюда. Всё это не лучшим образом сказывается на материале. Особенно на резиновом покрытии. Каждый излом, последующая переноска, хранение, а после - разбор его заново, к сезону, это потенциальная дырка в бассейне. По этому мы вообще не убираем его на зиму. Он зимует без проблем. Лёд расширяется вместе с бассейном. Никаких трещин и дыр нет. Таймкоды: ✅0:00 Начало обзора о зимовке бассейна интекс на даче ✅0:35 Более детальный осмотр повреждений и состояния ✅1:23 Единственное место, которое немного покосилось ✅1:50 Чем заткнуть отверстия в бассейне на зиму ✅ 2:20 Анонс будущего ролика о дровяном подогревателе для бассейнов #зимовкабассейна #каркасныйбассейн #бассейнинтекс  ⚠️Помочь нашему каналу очень просто:  ✔️ Поставь лайк 👍 или 👎 нашему видео ✔️ Напиши комментарий 💬 под видео, оставь свое мнение или задай вопрос ✔️ Поделись видео друзьям через социальные сети, им будет интересно ✔️ Посмотри другие наши видео 🎥 на канале.  🥰 Спасибо за поддержку 🧸",Разное,38a60c1d-172d-4fd9-b0b7-06f3b4213031
1db36ea1-1b52-4cfa-9efe-e768478b416d,2023-02-15 11:43:50+03:00,0,556,29,8,0,0,0,22.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,10.375,14.96551724137931,0.0,0.4634800089345544,0.6685511387705745,0.22648957907635525,0.08454727924491565,0,0,0,1,Апартаменты Ворона и лиса г. Дзержинский ул. Бондарева 1,Мы рады гостям. ,Недвижимость,0aa10e8f-bdc8-49a8-adfd-09ee767574e6
61991c70-79c0-4a79-9c0c-8cee25c2b288,2024-08-06 17:41:02+03:00,0,204,204,204,24,0,0,36.0,0.0,0.0,0.0,47.05882352941177,0.0,0.0,0.0,0.0,47.05882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24.333333333333332,20.931372549019606,20.931372549019606,0.6759259259259259,0.5814270152505446,0.5814270152505446,10.705581177087128,12.76261985750595,0,96,96,1,Санта-Барбара (заставка),Подписывайтесь на фабрику контента! У нас самое хорошее настроение! Мы удивляем вас каждый день! Лайки и подписка всегда взаимны! ;),Сериалы,4382aa29-b882-4319-90f5-af42478a8044
4902cdf8-86d2-48df-b9ae-629d46cb1852,2020-03-19 11:23:24+03:00,0,171,12,2,1,0,0,1097.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1041.0,530.5,288.4166666666667,0.948587643210764,0.4834060948350724,0.2628131470663188,1.555538665103656,1.256942129371464,0,0,2,1,✈️ ИСТОРИЯ в Самолёте! Секретная КОНЦОВКА ЛАГЕРЬ Airplane 3! КОТЁНОК ЛАЙК и ПАПА спасают САМОЛЕТ!,"Играем в Роблокс (Roblox) - ✈️ ИСТОРИЯ в Самолёте! Секретная КОНЦОВКА ЛАГЕРЬ Airplane 3! КОТЁНОК ЛАЙК и ПАПА спасают САМОЛЕТ Roblox видеоигры на канале Папа и Дочки Games.  Сегодня нас Генерал ПОНЧИК отправляет на задание! Самолет попал в руки психа, который связал всех пассажиров и говорит что у него нет друзей! Папа и Котенок Лайк отправляются на секретном самолете к пассажирскому лайнеру! Высаживаются на него и решают проблему? Однако что-то пойдет не так. Игра - Airplane 3 [Story] - -3-Story  Эти видео точно тебе понравятся:  Притворился папой и хожу тайно оцениваю дома   Оцениваем ремонты подписчиков в новом доме Отеле в Адопт МИ -thyrFgU  ПОБЕГ ИЗ ТЮРЬМЫ Стикмен в игре One LEVEL 3 ПЕРВЫЙ БОСС #2   ПОКАЗ МОД в АДОПТ МИ повтори Блогера по цвету   *********  *  Ссылка на канал Папа и Дочки Games  -OckSKV0tXt43HZfA    Получи от нас дружбу - подпишись на канал  *  Наш инстраграмм  / *  Мы ВКонтакте  *  Ютуб гейминг  -OckSKV0tXt43HZfA  *********  Все знают что Хорошие Денечки - с каналом ""ПАПА и ДОЧКИ Games"" это развлекательный семейный игровой канал приключения мульт героев РОБЛОКС игр для девочек и игр для мальчиков. С нами всегда весело и интересно! Станьте нашими друзьями. Использована музыка партнера «Production Music courtesy of Epidemic Sound»www.epidemicsound.com  #AdoptMe #roblox #Airplane",Детям,c6c19d9a-2a2c-4ac2-8ca7-af7d28ce1d9f
5657fba0-4ee0-42da-92b4-a9f695e0dbd1,2019-09-12 11:59:19+03:00,0,499,20,9,1,0,0,237.122,0.0,0.0,0.0,55.55555555555556,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,32.55555555555556,40.45,0.012651715150850616,0.1372945384888604,0.1705872926173025,1.5165601757100784,1.3820334309996303,0,5,9,1,Братья Хубиевы - Звенит звонок | Премьера трека 2019,"Скачать песню: -m.com/26lbuj    Братья Хубиевы презентовали песню «Звенит звонок». Автор трека - Борис Давидян.     Послушать и скачать композицию можно на всех крупнейших музыкальных сервисах, в том числе: #AppleMusic, #BOOM, (#Вконтакте и #Одноклассники). #ЯндексМузыка, #МузыкаБилайн  Текст песни:  Звенит звонок, пора расстаться Пора расстаться с буйной головой  Слезами горькими мать моя зальётся Ещё не скоро я вернусь домой  Слезами горькими мать моя зальётся Ещё не скоро я вернусь домой  Всего сидел четыре года А там я вздумал, вздумал убежать  Взломал я медную, медную решёточку И в путь далекий бросился бежать  Взломал я медную, медную решёточку И в путь далекий бросился бежать  Домой пришёл под воскресенье Жене всю правду в сутки рассказал  Она пошла, пошла и заявила И снова мирная, грязная тюрьма  Она пошла, пошла и заявила И снова мирная, грязная тюрьма  Салам алейкум, камера шестая Салам алейкум, узкий коридор  Салам алейкум, лысый мой начальник И ты паскуда - проклятый прокурор  Салам алейкум, лысый мой начальник И ты паскуда - проклятый прокурор",Музыка,5b83c352-db1d-4b15-b217-fd7ce4d78f2f
4aa32512-deb2-4730-a525-50cc53d8a381,2023-03-27 07:44:44+03:00,0,129,10,7,2,2,0,211.209,0.0,0.0,0.0,57.142857142857146,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,206.0,143.0,106.5,0.9753372252129408,0.6770544815798569,0.5042398761416417,3.497065046463277,2.7052329533629074,0,4,5,1,Andrey Kravtsov - But I Love It,# ПОДПИШИСЬ #,Музыка,49f3a3b7-6a17-4162-94fa-48735f41dd33
19cf391c-1040-4525-b73a-22e0a773baa3,2024-04-11 09:55:33+03:00,1,404,10,2,0,36,0,243.243,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,120.0,181.0,0.0,0.49333382666716,0.7441118552229663,1.4418150115232458,1.6383070057576794,0,1,8,1,Если скорая помощь станет платной,"Cплит система типа ON/OFF от Prometheus Energy: Все Инструменты  -i-split-sistemy-2777/prometheus-energy-2073982/ Леруа Мерлен  +%D1%81%D0%B8%D1%81%D1%82%D0%B5%D0%BC%D0%B0&q=prometheus  Гвозди №1057. Что если скорая помощь будет выезжать и работать только платно. Что если за вызов скорой помощи надо будет платить. Как будут люди вызывать скорую помощь, если за все услуги врачей надо платить деньги. Сколько стоит #скораяпомощь в рублях. Платная медицина не за горами. Новый #прикол от #гвоздишоу Иркутск про экономику. Прикольная экономика от гвозди шоу. Очередная фантазия на жизненные темы. Прикольные моменты: 00:00 Начало 00:18 Опрос пациента врачами 02:25 Как бороться со стрессом 03:36 Акции от врачей скорой помощи ________________________________ Наш Instagram Группа ВК Наш Telegram  Наш Твич  Наш Boosty  ________________________________ По вопросам рекламы и сотрудничества  Реклама. ООО “Прометей”. ИНН 4223712739. erid: LjN8JxwV8",Юмор,e95b3524-efdf-4e15-9bb5-c5567605e272
f6634031-85c3-46e8-8794-715dc582b887,2024-04-03 09:01:39+03:00,0,951,358,94,19,1,0,4096.469,1.0638297872340425,0.0,1.0638297872340425,35.1063829787234,0.0,0.27932960893854747,0.0,0.27932960893854747,46.089385474860336,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1040.0526315789473,1256.1489361702127,1400.9525139664804,0.253890028602425,0.3066418752760518,0.3419902638019427,9.773176412699708,12.30740737909712,0,33,165,1,Безумная любовь 1 сезон 2 серия,"Русская озвучка: есть  Син А наслаждается расправой над Го Джином, но она приходит в смятение, когда мужчина внезапно теряет память.  Для просмотра видео отключите VPN или воспользуйтесь российским IP-адресом.",Сериалы,f4e173b4-e4b4-436a-a4fd-ad2f55145f2d
a2262b58-f976-4439-98bd-d3521c124b68,2022-04-29 16:09:32+03:00,0,117,6,4,1,0,0,599.51,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11.0,176.0,199.66666666666666,0.018348317792864173,0.29357308468582677,0.3330497684219891,0.3900033532874015,0.3347930092683013,0,1,2,1,Как сделать Цыпленка из ниток. Поделки своими руками,В этом видео я покажу подробный мастер-класс: Цыпленок из ниток.,Хобби,72f9f730-b88d-4954-9f4f-74c807d53044
d8726254-c6c2-4f42-8760-cc0adc62a3e9,2023-11-19 01:33:50+03:00,12,26241,1875,362,51,48,2,365.889,0.0,0.0,0.0,32.04419889502763,0.0,0.05333333333333334,0.0,0.0,34.18666666666667,0.16,0.0,0.0,0.0,0.0,0.0,0,0,91.56862745098039,117.94198895027624,116.65493333333333,0.2502634062543022,0.32234363140262823,0.31882601918432457,8.825809288494153,9.250834992767876,0,116,641,1,Нидерланды - Ирландия. Обзор отборочного матча Чемпионата Европы-2024 18.11.2023,"?? Смотри лучший спортивный контент в одном месте!  Обзоры всех топовых матчей, лучшие аналитические программы и передачи в полном объеме теперь на нашем Rutube канале. Больше видео с лучшими моментами матчей на нашем официальном сайте: /  Мы в соцсетях: Telegram: ВКонтакте:   Одноклассники: Rutube: /",Лайфстайл,47df7ce6-53b1-48b3-a6fa-c0d72f2f1f01
2b3f0ed5-feff-410f-a4c6-397767c79f4c,2023-12-22 11:55:42+03:00,0,327,27,23,6,0,0,2754.7,0.0,0.0,0.0,21.73913043478261,0.0,0.0,0.0,0.0,29.62962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1186.0,732.2173913043479,894.5185185185185,0.43053690056993504,0.265806581952426,0.32472447762679,7.811485992667008,8.047285403958536,0,5,8,1,"КАК СНИМАЛИ: skibidi toilet 1 - 49, 50, 51, 52, 53 - 57, 58 - 62 ОЛЕЖЭ @olezhe РЕАКЦИЯ","►Телеграм канал: ►КАНАЛ С ИГРАМИ И СТРИМАМИ :  ►Бусти (15 рублей на поддержку канала) ►Донат: Если хотите прорекламировать свой канал и т.д., то пишите мне в вк, реклама у меня не дорогая)))  ★Мой вк:  (добавить в друзья 100 рублей) ПИСАТЬ ТОЛЬКО ПО ДЕЛУ!!. ★Оригинал: 1. 2. 3. 4. 5. 6. Таймкоды реакции: 00:52 - Первое видео 15:00 - Второе видео 18:54 - Третья серия 21:40 - Четвёртая серия 25:00 - Пятая серия 34:45 - Шестая серия  ★НАГРАДЫ ЗА ДОНАТЫ:  25 рублей - личное поздравление от меня с любым праздником (для связи писать в лс любой соц сети) 30 рублей - сделать сигну (написать ваш ник на листочке и отправить в тг канал) 900 рублей - сняться со мной в ролике (пишите в вк для договора) 25 рублей - передать привет в видео на ютубе 100 рублей - добавить в друзья в вк  ★Для коммерческих запросов пишите на почту  Demail Также по сотрудничеству можно написать мне во Вконтакте  -------------------------------------------- Dimavid 000 --------------------------------------------  #реакция #димавид000",Разное,af37003f-ab54-4158-8c33-9ab575b1d648
754d9b6b-89af-4649-88d4-53f85f17c7af,2023-07-21 19:58:50+03:00,0,153,2,0,0,0,0,169.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,122.0,0.0,0.0,0.7197385343291682,1.6764380468870503,1.395025818446556,0,0,2,1,Бесплатные заявки на расчет ОСАГО от клиентов НЭП. Инструкция: как получать заявки на страхование.,"В данном видео объясняем, что нужно сделать, что бы стать участником программы поддержки агентов (ППА). 1. Регистрация в ППА 2. ",Разное,f57b4f30-406f-4abe-9198-7f7b5132e91c
0503bae5-cf0c-4096-8801-cd43143789d1,2013-03-27 15:15:18+03:00,0,1432,463,89,5,0,0,337.36,0.0,0.0,0.0,75.28089887640449,0.0,0.0,0.0,0.0,72.35421166306695,0.0,0.0,0.0,0.0,0.0,0.0,0,0,274.0,251.73033707865167,226.22246220302375,0.8121887597818354,0.7461771907714361,0.6705669379980548,0.3328097570121778,0.5142279271373172,0,67,335,1,8 марта ср,"Шоу ""Огненная Индия"" от экстрим-команды ""Morgenstern""! г Новороссийск  Выступления команды ""Morgenstern""  это экстремальное, захватывающее фаер-шоу, оставляющее неизгладимое впечатление! Это игра огня и человеческой пластики в совокупности с хорошим музыкальным сопровождением и сценическим мастерством.  контактный телефон 8-918-0910332 Александр ",Хобби,087edb08-2099-4dad-82e3-220215d2f4c9
9b4803f4-005d-4db0-b87b-5c87dd9a61fc,2023-09-15 09:50:57+03:00,0,126,10,0,0,0,0,373.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,66.9,0.0,0.0,0.17922011122898385,1.2859409800255688,1.2654307852135984,0,0,3,1,Замена натяжного ролика поликлинового ремня [ВИДЕОУРОК AUTODOC],"Замена натяжного ролика поликлинового ремня [ВИДЕОУРОК AUTODOC]  🛒 Переходи на наш сайт: Натяжной ролик поликлинового ремня: -keilrippenriemen-10534?utm_source=YouTube&utm_medium=description&utm_campaign=universal_3523_e1 Поликлиновый ремень: -10531?utm_source=YouTube&utm_medium=description&utm_campaign=universal_3523_e1  🛠️ Для работы понадобятся: Набор инструментов — Динамометрические ключи — Резьбовой герметик — Инструменты для ремня / цепи — -riemenwerkzeug-74844?utm_source=YouTube&utm_medium=description&utm_campaign=universal_3523  📲 Покупка через приложение всегда дешевле, чем на сайте. ❱❱ Установи приложение AUTODOC —  ⚡ Все видео и инструкции в формате PDF смотри и скачивай на AUTODOC CLUB — -keilrippenriemen?utm_source=youtube&utm_medium=referral&utm_campaign=universal_3523 ❱❱ Установи приложение AUTODOC CLUB — -disc  🔔 Подпишись на канал AUTODOC, чтобы не пропустить новые видео о замене автозапчастей ➜ --0bEB5dvg?sub_confirmation=1  00:00 — Как заменить натяжной ролик поликлинового ремня / ролик натяжителя шаг за шагом 00:49 — Что может понадобиться для замены 01:54 — Ослабьте натяжение поликлинового ремня. 02:17 — После ослабления ремня снимите его с одного из шкивов 02:52 — Снимите защитный колпачок натяжного ролика 03:57 — Зафиксируйте натяжной механизм 04:44 — Ослабьте натяжной механизм и установите поликлиновый ремень  Если вам помогло это видео, ставьте лайки и делитесь им со своими друзьями. Если вам интересен наш контент, можете посмотреть другие видеоуроки: ► Замена автозапчастей | Универсальное видео AUTODOC — ► Как заменить ролик натяжителя —  Mobile Shop:  📢 Ищите AUTODOC в социальных сетях: Instagram: Facebook: YouTube: --0bEB5dvg TikTok: email  #autodoc #autodoctutorial #autodoctips  Об ответственности: Видеоролик содержит лишь советы и рекомендации, которые могут быть полезными для вас при осуществлении ремонтных работ и замены. AUTODOC не несёт никакой ответственности за ущерб, травмы и порчу имущества, полученные в процессе осуществления ремонтных работ и замены вследствие некорректного использования и трактования предоставленной информации. Данный видеоролик носит исключительно ознакомительный характер и не гарантирует получение конкретного результата. За некорректное и травмоопасное использование ремонтного оборудования, инструментов и автозапчастей ответственность несёт исключительно сам пользователь. AUTODOC настоятельно рекомендует быть аккуратными и соблюдать правила безопасности при совершении любых ремонтных работ и замены. Помните: эксплуатация автозапчастей низкого качества не гарантирует вам должного уровня безопасности на дорогах. © 2022 AUTODOC AG All rights reserved",Разное,2f2891cd-f893-4c80-ba00-e85360394fd0
